33,253,11/08/2016,,76021849-9,AGRICOLA SAN ALFONSO SPA,AGRICOLA,CORRALONES BAJO FUNDO STA OLGA,.,SAN CLEMENTE,      ,200336.2,38063.88,238400.08,00FFA006,12,SAC,UREA GRANULADA (50 KG),11764.71,141176.52
33,253,11/08/2016,,76021849-9,AGRICOLA SAN ALFONSO SPA,AGRICOLA,CORRALONES BAJO FUNDO STA OLGA,.,SAN CLEMENTE,      ,200336.2,38063.88,238400.08,00FFA062,4,SAC,SUPERFOSFATO TRIPLE  (50 KGS),14789.92,59159.68
